#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
53,Wed Apr 27 21:30:50 EDT 2022,92,3,PrologStyleChecksTestSuite,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations+ GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
54,Wed Apr 27 21:30:57 EDT 2022,92,0,PrologStyleChecksTestSuite,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
55,Wed Apr 27 21:30:58 EDT 2022,92,0,PrologGreetingLoadAndRun,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
56,Wed Apr 27 21:30:59 EDT 2022,92,0,PrologGreetingLoadAndRun,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
57,Wed Apr 27 21:31:00 EDT 2022,92,0,PrologStyleChecksTestSuite,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
58,Wed Apr 27 21:31:59 EDT 2022,92,0,ExpectedDocsListGivenSafe,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
59,Wed Apr 27 21:35:04 EDT 2022,92,0,PrologStyleChecksTestSuite,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
60,Wed Apr 27 21:35:27 EDT 2022,92,0,PrologGreetingLoadAndRun,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
61,Wed Apr 27 21:36:45 EDT 2022,82,-10,GivenSizesTestSuite,DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest , ,APrologProgramGenerator- ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe GivenSizes_OutputGeneration- GivenSizes_TableTest- SocialDistanceMagicNumbersTest SocialDiststancePlNoExternalFunctionsTest- , ,
62,Wed Apr 27 21:36:55 EDT 2022,71,-11,DerivedSafeTestSuite,ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest , ,APrologProgramGenerator DerivedSafe_OffTableFalseTest- DerivedSafe_OffTableTrueTest- DerivedSafe_OutputGeneration- DerivedSafe_TableTest- ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe GivenSizes_OutputGeneration GivenSizes_TableTest SocialDistanceMagicNumbersTest SocialDiststancePlNoExternalFunctionsTest , ,
63,Wed Apr 27 21:37:39 EDT 2022,82,11,GivenSizesTestSuite,APrologProgramGenerator+ ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration+ GivenSizes_TableTest+ InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest+ , ,DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
64,Wed Apr 27 21:37:44 EDT 2022,82,0,GivenSizesTestSuite,APrologProgramGenerator ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
65,Wed Apr 27 21:37:47 EDT 2022,82,0,InterpolatedSafeOneTwoParamTestSuite,APrologProgramGenerator ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
66,Wed Apr 27 21:37:49 EDT 2022,82,0,InterpolatedSafeOneTwoParamTestSuite,APrologProgramGenerator ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
67,Wed Apr 27 21:37:52 EDT 2022,92,10,DerivedSafeTestSuite,APrologProgramGenerator DerivedSafe_OffTableFalseTest+ DerivedSafe_OffTableTrueTest+ DerivedSafe_OutputGeneration+ DerivedSafe_TableTest+ ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
68,Wed Apr 27 21:37:52 EDT 2022,92,0,DerivedSafeTestSuite,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
69,Wed Apr 27 21:37:57 EDT 2022,92,0,ListGivenSafeTestSuite,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
70,Wed Apr 27 21:37:57 EDT 2022,92,0,ListGivenSafeTestSuite,APrologProgramGenerator DerivedSafe_OffTableFalseTest DerivedSafe_OffTableTrueTest DerivedSafe_OutputGeneration DerivedSafe_TableTest ExpectedDocsPrintGivenCombinations GenerateSafeDistancesAndDurations_FalseValueTest GenerateSafeDistancesAndDurations_OutputGeneration GenerateSafeDistancesAndDurations_TrueValueTest GivenSafe_OutputGeneration GivenSafe_TableTest GivenSizes_OutputGeneration GivenSizes_TableTest InterpolatedSafe_OffTableFalseTest InterpolatedSafe_OffTableTrueTest InterpolatedSafe_OneParamFalseValueTest InterpolatedSafe_OneParamTrueValueTest InterpolatedSafe_OutputGeneration InterpolatedSafe_OutputGeneration_OneTwoParam InterpolatedSafe_TableTest InterpolatedSafe_TwoParamFalseValueTest InterpolatedSafe_TwoParamTrueValueTest ListGenerateSafeDistancesAndDurations_FalseValueTest ListGenerateSafeDistancesAndDurations_OutputGeneration ListGenerateSafeDistancesAndDurations_TrueValueTest ListGivenSafe_OutputGeneration ListGivenSafe_SafeTupleTest ListGivenSafe_ValuesTest PrintGivenCombinatations_NonTableSizedInputs PrintGivenCombinations_OutputGeneration PrintGivenCombinations_TableSizedInputs PrologGreetingLoadAndRun PrologMnemonicNamesTest SocialDistancePlProvided SocialDistanceRecursiveTest SocialDiststancePlNoExternalFunctionsTest , ,ExpectedDocsDerivedSafe ExpectedDocsListGivenSafe SocialDistanceMagicNumbersTest , ,
