Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
16,,Tue Sep 21 21:14:20 EDT 2021,SocialDistancing.java,1632273260887,12306,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,[]
17,,Tue Sep 21 21:14:34 EDT 2021,SocialDistancing.java,1632273274291,7250,7250,(I)20(R)1(I)1,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,3.0,0.0,[]
18,,Tue Sep 21 21:14:44 EDT 2021,SocialDistancing.java,1632273284065,9378,9378,(I)18(R)1(I)2,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.1111111111111111,2.2222222222222223,0.0,[]
19,,Tue Sep 21 21:14:53 EDT 2021,SocialDistancing.java,1632273293507,13272,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,0.0,[]
20,,Tue Sep 21 21:15:06 EDT 2021,SocialDistancing.java,1632273306779,21080,0,(I)1(F)2(I)2(F)2(I)2(F)2,0.45454545454545453,0.0,0.0,54.54545454545454,0.0,0.0,0.5238095238095238,0.0,0.0,0.2857142857142857,0.0,0.0,0.23809523809523808,0.0,[]
21,,Tue Sep 21 21:15:27 EDT 2021,SocialDistancing.java,1632273327943,-26130,-26130,(I)8(R)1(I)6(R)1(I)5,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
22,,Tue Sep 21 21:15:04 EDT 2021,SocialDistancing.java,1632273304254,38839,0,(I)19(R)1,0.95,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.02631578947368421,0.5,0.0,[]
23,,Tue Sep 21 21:15:43 EDT 2021,SocialDistancing.java,1632273343098,6466,6466,(R)1(I)8,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.16666666666666666,1.3333333333333333,0.0,[]
24,,Tue Sep 21 21:15:50 EDT 2021,SocialDistancing.java,1632273350273,22451,0,(I)13,1.0,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.0,[]
25,,Tue Sep 21 21:16:13 EDT 2021,SocialDistancing.java,1632273373269,6184,6184,(I)6(R)1(I)7,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.16666666666666666,2.1666666666666665,0.0,[]
26,,Tue Sep 21 21:16:19 EDT 2021,SocialDistancing.java,1632273379597,28514,0,(I)11(R)2,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,0.0,0.0,0.0,0.0,0.07142857142857142,0.39285714285714285,0.0,[]
27,,Tue Sep 21 21:16:48 EDT 2021,SocialDistancing.java,1632273408391,11177,0,(R)2(I)13,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,1.3636363636363635,0.0,0.0,0.0,0.0,0.18181818181818182,1.1818181818181819,0.0,[]
28,,Tue Sep 21 21:16:59 EDT 2021,SocialDistancing.java,1632273419705,7036,7036,(I)13,1.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,[]
29,,Tue Sep 21 21:17:06 EDT 2021,SocialDistancing.java,1632273426893,-50255,-50255,(I)7(R)2(I)11(R)1(I)1,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
30,,Tue Sep 21 21:16:19 EDT 2021,SocialDistancing.java,1632273379108,53818,0,(I)4(R)1(I)1(R)1(I)5(R)1(I)9,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.41509433962264153,0.0,0.0,0.0,0.0,0.05660377358490566,0.3584905660377358,0.0,[]
31,,Tue Sep 21 21:17:13 EDT 2021,SocialDistancing.java,1632273433323,6959,6959,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,[]
32,,Tue Sep 21 21:17:21 EDT 2021,SocialDistancing.java,1632273441007,5601,5601,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[]
33,,Tue Sep 21 21:17:26 EDT 2021,SocialDistancing.java,1632273446616,5118,5118,(I)4(R)3(I)14,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.6,3.6,0.0,[]
34,,Tue Sep 21 21:17:32 EDT 2021,SocialDistancing.java,1632273452464,18440,0,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,[]
35,,Tue Sep 21 21:17:51 EDT 2021,SocialDistancing.java,1632273471499,15287,0,(F)2(I)2(F)2(I)2(F)2,0.4,0.0,0.0,60.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4,0.0,0.0,0.26666666666666666,0.0,[]
36,,Tue Sep 21 21:18:06 EDT 2021,SocialDistancing.java,1632273486870,23540,0,(I)4(R)1(I)4,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.043478260869565216,0.34782608695652173,0.0,[]
37,,Tue Sep 21 21:18:30 EDT 2021,SocialDistancing.java,1632273510532,5669,5669,(I)13,1.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,2.6,0.0,[]
38,,Tue Sep 21 21:18:36 EDT 2021,SocialDistancing.java,1632273516556,7468,7468,(I)11(R)1(I)10,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,3.0,0.0,[]
39,,Tue Sep 21 21:18:44 EDT 2021,SocialDistancing.java,1632273524035,15508,0,(I)2(F)2(I)2(F)2(I)1,0.5555555555555556,0.0,0.0,44.44444444444444,0.0,0.0,0.6,0.0,0.0,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,[]
40,,Tue Sep 21 21:18:59 EDT 2021,SocialDistancing.java,1632273539640,74953,0,(I)1(F)2(I)3(D)1(I)1(F)2,0.5,10.0,0.0,40.0,0.0,0.0,0.13513513513513514,0.0,0.013513513513513514,0.05405405405405406,0.0,0.0,0.06756756756756757,0.0,[]
