Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
21,,Tue May 03 15:43:05 EDT 2022,SocialDistance.sml,1651606985888,136871,0,(F)5(D)1(F)2,0.0,12.5,0.0,87.5,0.0,0.0,0.058823529411764705,0.0,0.007352941176470588,0.051470588235294115,0.0,0.0,0.0,6.0,[1651606992618 1 The INTEGER signature https://smlfamily.github.io/Basis/integer.html, 1651607080021 1 sml - keeping maxInt in a variable (Standard ML) - Stack Overflow https://stackoverflow.com/questions/49818258/keeping-maxint-in-a-variable-standard-ml]
25,,Tue May 03 16:38:31 EDT 2022,SocialDistance.sml,1651610311204,114938,0,(F)1(D)1(F)1(D)1,0.0,50.0,0.0,50.0,0.0,0.0,0.03508771929824561,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.0,[]
27,,Tue May 03 16:44:40 EDT 2022,SocialDistance.sml,1651610680290,47989,0,(D)4(F)3(D)1(F)1(D)1,0.0,60.0,0.0,40.0,0.0,0.0,0.2127659574468085,0.0,0.1276595744680851,0.0851063829787234,0.0,0.0,0.0,0.0,[]
33,,Tue May 03 17:35:12 EDT 2022,SocialDistance.sml,1651613712254,318827,0,(F)10(D)1,0.0,9.090909090909092,0.0,90.9090909090909,0.0,0.0,0.03459119496855346,0.0,0.0031446540880503146,0.031446540880503145,0.0,0.0,0.0,1.0,[]
34,,Tue May 03 17:40:32 EDT 2022,SocialDistance.sml,1651614032533,29596,0,(F)1(D)10(F)1(D)1(F)2,0.0,73.33333333333333,0.0,26.666666666666668,0.0,0.0,0.5172413793103449,0.0,0.3793103448275862,0.13793103448275862,0.0,0.0,0.0,0.0,[]
37,,Tue May 03 17:42:40 EDT 2022,SocialDistance.sml,1651614160531,202724,0,(F)9(D)1(F)1,0.0,9.090909090909092,0.0,90.9090909090909,0.0,0.0,0.054455445544554455,0.0,0.0049504950495049506,0.04950495049504951,0.0,0.0,0.0,0.0,[]
38,,Tue May 03 17:46:03 EDT 2022,SocialDistance.sml,1651614363255,20446,0,(D)7(F)3(D)1(F)1(D)1,0.0,69.23076923076923,0.0,30.76923076923077,0.0,0.0,0.65,0.0,0.45,0.2,0.0,0.0,0.0,0.0,[]
41,,Tue May 03 17:49:24 EDT 2022,SocialDistance.sml,1651614564653,590322,0,(F)14,0.0,0.0,0.0,100.0,0.0,0.0,0.023728813559322035,0.0,0.0,0.023728813559322035,0.0,0.0,0.0,0.0,[]
46,,Tue May 03 18:51:05 EDT 2022,SocialDistance.sml,1651618265899,715098,0,(F)11(D)1,0.0,8.333333333333332,0.0,91.66666666666666,0.0,0.0,0.016783216783216783,0.0,0.0013986013986013986,0.015384615384615385,0.0,0.0,0.0,0.0,[]
47,,Tue May 03 19:03:02 EDT 2022,SocialDistance.sml,1651618982143,69371,0,(F)1(D)7(F)1(D)1(F)1(D)1,0.0,75.0,0.0,25.0,0.0,0.0,0.17391304347826086,0.0,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0,[]
